Date         Time       Site   Ant   Freq     Type     Code  Power
2024-09-10   09:53:56     6     1   149.500   LOTEK    211    -96
2024-09-10   09:54:01     6     1   149.500   LOTEK    211    -96
2024-09-10   09:54:06     6     1   149.500   LOTEK    211   -101
2024-09-10   09:54:11     6     1   149.500   LOTEK    211   -100
2024-09-10   09:54:16     6     1   149.500   LOTEK    211   -102
2024-09-10   09:54:21     6     1   149.500   LOTEK    211    -98
2024-09-10   09:54:26     6     1   149.500   LOTEK    211    -96
2024-09-10   09:54:31     6     1   149.500   LOTEK    211   -105
2024-09-10   09:54:36     6     1   149.500   LOTEK    211   -103
2024-09-10   09:54:47     6     1   149.500   LOTEK    211   -109
2024-09-10   09:54:52     6     1   149.500   LOTEK    211   -114
2024-09-10   13:32:08     6     1   149.500   LOTEK    211   -113
2024-09-10   13:32:13     6     1   149.500   LOTEK    211   -108
2024-09-10   13:32:33     6     1   149.500   LOTEK    211   -112
2024-09-10   13:32:38     6     1   149.500   LOTEK    211   -112
2024-09-10   13:32:43     6     1   149.500   LOTEK    211   -113
2024-09-10   13:32:48     6     1   149.500   LOTEK    211   -112
2024-09-10   13:32:53     6     1   149.500   LOTEK    211   -113
2024-09-10   13:32:59     6     1   149.500   LOTEK    211   -112
2024-09-10   13:33:04     6     1   149.500   LOTEK    211   -112
2024-09-10   13:33:09     6     1   149.500   LOTEK    211   -113
2024-09-10   13:33:14     6     1   149.500   LOTEK    211   -112
2024-09-10   13:33:19     6     1   149.500   LOTEK    211   -113
2024-09-10   13:33:45     6     1   149.500   LOTEK    211   -113
2024-09-10   13:34:15     6     1   149.500   LOTEK    211   -114
2024-09-10   13:34:20     6     1   149.500   LOTEK    211   -114
2024-09-10   13:34:25     6     1   149.500   LOTEK    211   -114
2024-09-10   13:34:36     6     1   149.500   LOTEK    211   -114
2024-09-10   13:34:51     6     1   149.500   LOTEK    211   -114
2024-09-10   13:35:16     6     1   149.500   LOTEK    211   -108
2024-09-10   13:35:21     6     1   149.500   LOTEK    211   -110
2024-09-10   13:35:27     6     1   149.500   LOTEK    211   -111
2024-09-10   13:35:52     6     1   149.500   LOTEK    211   -112
2024-09-10   13:36:02     6     1   149.500   LOTEK    211   -112
2024-09-10   13:37:14     6     1   149.500   LOTEK    211   -114
2024-09-10   13:37:19     6     1   149.500   LOTEK    211   -107
2024-09-10   13:37:24     6     1   149.500   LOTEK    211   -108
2024-09-10   13:37:29     6     1   149.500   LOTEK    211   -110
2024-09-10   13:37:34     6     1   149.500   LOTEK    211   -105
2024-09-10   13:37:39     6     1   149.500   LOTEK    211    -96
2024-09-10   14:13:07     6     1   149.500   LOTEK    211   -113
2024-09-10   14:13:12     6     1   149.500   LOTEK    211   -105
2024-09-10   14:13:17     6     1   149.500   LOTEK    211   -101
2024-09-10   14:13:22     6     1   149.500   LOTEK    211   -107
2024-09-10   14:13:27     6     1   149.500   LOTEK    211   -102
2024-09-10   14:13:32     6     1   149.500   LOTEK    211   -113
2024-09-10   14:14:08     6     1   149.500   LOTEK    211   -114
2024-09-10   14:14:13     6     1   149.500   LOTEK    211   -113
2024-09-10   14:14:18     6     1   149.500   LOTEK    211   -112
2024-09-10   14:14:23     6     1   149.500   LOTEK    211   -112
2024-09-10   14:14:28     6     1   149.500   LOTEK    211   -114
2024-09-10   14:14:33     6     1   149.500   LOTEK    211   -114
2024-09-10   14:14:43     6     1   149.500   LOTEK    211   -112
